Sim id,s index,g index,a index,sq1,sq2,sq3,sq4,sq5,sq6,sq7,sq8,sq9,sq10,wmin,wavr,wmax,mmin,mavr,mmax,a25,a35,a45,a55,a65,a80
0,0.75,0.02232199320526041,1.0,2.0677247627880884,2.325735762671626,2.058514649721555,2.443085950499641,1.4168307450642919,0.0,#nan,#nan,0.0,2.3316548714882894,1.1943922491601957,13.083435268041306,79.99662322529696,0.5966206602083327,12.702813725931081,75.99927474680945,10.866405440858252,12.631633900495062,12.768434221005267,13.324279824110565,12.652606195072995,13.899518355445936
1,0.75,0.02232199320526041,1.0,2.0677247627880884,2.325735762671626,2.058514649721555,2.443085950499641,1.4168307450642919,0.0,#nan,#nan,0.0,2.3316548714882894,1.1943922491601957,13.083435268041306,79.99662322529696,0.5966206602083327,12.702813725931081,75.99927474680945,10.866405440858252,12.631633900495062,12.768434221005267,13.324279824110565,12.652606195072995,13.899518355445936
2,0.75,0.02232199320526041,1.0,2.0677247627880884,2.325735762671626,2.058514649721555,2.443085950499641,1.4168307450642919,0.0,#nan,#nan,0.0,2.3316548714882894,1.1943922491601957,13.083435268041306,79.99662322529696,0.5966206602083327,12.702813725931081,75.99927474680945,10.866405440858252,12.631633900495062,12.768434221005267,13.324279824110565,12.652606195072995,13.899518355445936
3,0.75,0.02232199320526041,1.0,2.0677247627880884,2.325735762671626,2.058514649721555,2.443085950499641,1.4168307450642919,0.0,#nan,#nan,0.0,2.3316548714882894,1.1943922491601957,13.083435268041306,79.99662322529696,0.5966206602083327,12.702813725931081,75.99927474680945,10.866405440858252,12.631633900495062,12.768434221005267,13.324279824110565,12.652606195072995,13.899518355445936
